provider,job_id,backend,status,created_at,started_at,ended_at,runtime_ms,shots,session_id,input_format,n_qubits,depth,n_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,measure_ops,gate_counts_json,qiskit_framework,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,circuit_metrics_json
ibmq,d53b8qvp3tbc73amabsg,ibm_kingston,Completed,2025-12-20 14:36:27.832255+00:00,2025-12-20 14:54:19.301091+00:00,2025-12-20 15:04:59.587358+00:00,640286.267,,,runtime_inputs,156,56758,91717,68301,23416,1,16,"{""sx"": 41940, ""rz"": 26038, ""cz"": 23416, ""x"": 307, ""measure"": 16, ""barrier"": 1}",qiskit,56758,1,65680,26038,0,"{""framework"": ""qiskit"", ""critical_path_length"": 56758, ""connected_components"": 1, ""num_cliffords"": 65680, ""num_non_cliffords"": 26038, ""num_parameters"": 0}"
ibmq,d53b2ipsmlfc739emmtg,ibm_kingston,Completed,2025-12-20 14:23:07.626608+00:00,2025-12-20 14:25:33.794807+00:00,2025-12-20 14:55:09.345384+00:00,1775550.577,,,runtime_inputs,156,125896,206129,156254,49875,1,20,"{""sx"": 89863, ""rz"": 65858, ""cz"": 49875, ""x"": 513, ""measure"": 20, ""barrier"": 1}",qiskit,125896,1,140272,65858,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125896, ""connected_components"": 1, ""num_cliffords"": 140272, ""num_non_cliffords"": 65858, ""num_parameters"": 4}"
ibmq,d53b2g7p3tbc73ama670,ibm_kingston,Completed,2025-12-20 14:22:56.790936+00:00,2025-12-20 14:25:33.419722+00:00,2025-12-20 14:36:24.963330+00:00,651543.608,,,runtime_inputs,156,61963,98535,75119,23416,1,16,"{""sx"": 41943, ""rz"": 32853, ""cz"": 23416, ""x"": 307, ""measure"": 16, ""barrier"": 1}",qiskit,61963,1,65683,32853,4,"{""framework"": ""qiskit"", ""critical_path_length"": 61963, ""connected_components"": 1, ""num_cliffords"": 65683, ""num_non_cliffords"": 32853, ""num_parameters"": 4}"
ibmq,d52tk2np3tbc73altks0,ibm_miami,Completed,2025-12-19 23:04:42.156342+00:00,2025-12-19 23:04:43.110631+00:00,2025-12-19 23:44:23.553383+00:00,2380442.752,,,runtime_inputs,120,108427,177203,132941,44262,1,20,"{""sx"": 80021, ""rz"": 52557, ""cz"": 44262, ""x"": 343, ""measure"": 20, ""barrier"": 1}",qiskit,108427,1,124647,52557,0,"{""framework"": ""qiskit"", ""critical_path_length"": 108427, ""connected_components"": 1, ""num_cliffords"": 124647, ""num_non_cliffords"": 52557, ""num_parameters"": 0}"
ibmq,d52spv7p3tbc73alstb0,ibm_kingston,Completed,2025-12-19 22:09:00.548189+00:00,2025-12-19 22:13:54.116387+00:00,2025-12-19 22:24:07.411891+00:00,613295.5040000001,,,runtime_inputs,156,56559,91067,67943,23124,1,16,"{""sx"": 41479, ""rz"": 26141, ""cz"": 23124, ""x"": 307, ""measure"": 16, ""barrier"": 1}",qiskit,56559,1,64927,26141,0,"{""framework"": ""qiskit"", ""critical_path_length"": 56559, ""connected_components"": 1, ""num_cliffords"": 64927, ""num_non_cliffords"": 26141, ""num_parameters"": 0}"
ibmq,d52r7shsmlfc739e7vag,ibm_miami,Completed,2025-12-19 20:22:11.029048+00:00,2025-12-19 20:22:11.659240+00:00,2025-12-19 23:04:36.833827+00:00,9745174.587,,,runtime_inputs,120,117810,190445,146183,44262,1,20,"{""sx"": 80024, ""rz"": 65796, ""cz"": 44262, ""x"": 343, ""measure"": 20, ""barrier"": 1}",qiskit,117810,1,124650,65796,4,"{""framework"": ""qiskit"", ""critical_path_length"": 117810, ""connected_components"": 1, ""num_cliffords"": 124650, ""num_non_cliffords"": 65796, ""num_parameters"": 4}"
ibmq,d52lkrjht8fs739u6hig,ibm_fez,Completed,2025-12-19 14:00:14.440054+00:00,2025-12-24 12:21:09.090600+00:00,2025-12-24 13:17:18.403323+00:00,3369312.723,,,runtime_inputs,156,126223,206666,156530,50136,1,20,"{""sx"": 90267, ""rz"": 65732, ""cz"": 50136, ""x"": 511, ""measure"": 20, ""barrier"": 1}",qiskit,126223,1,140935,65732,4,"{""framework"": ""qiskit"", ""critical_path_length"": 126223, ""connected_components"": 1, ""num_cliffords"": 140935, ""num_non_cliffords"": 65732, ""num_parameters"": 4}"
ibmq,d52lko1smlfc739e2it0,ibm_kingston,Completed,2025-12-19 14:00:00.431650+00:00,2025-12-19 21:58:07.589912+00:00,2025-12-19 22:08:57.255537+00:00,649665.625,,,runtime_inputs,156,61827,97937,74813,23124,1,16,"{""sx"": 41482, ""rz"": 33008, ""cz"": 23124, ""x"": 307, ""measure"": 16, ""barrier"": 1}",qiskit,61827,1,64930,33008,4,"{""framework"": ""qiskit"", ""critical_path_length"": 61827, ""connected_components"": 1, ""num_cliffords"": 64930, ""num_non_cliffords"": 33008, ""num_parameters"": 4}"
ibmq,d520ks7p3tbc73al0rqg,ibm_kingston,Completed,2025-12-18 14:06:41.020618+00:00,2025-12-18 22:02:11.989410+00:00,2025-12-18 22:16:30.301626+00:00,858312.216,,,runtime_inputs,156,56513,92068,68575,23493,1,16,"{""sx"": 42212, ""rz"": 26086, ""cz"": 23493, ""x"": 261, ""measure"": 16, ""barrier"": 1}",qiskit,56513,1,65983,26086,0,"{""framework"": ""qiskit"", ""critical_path_length"": 56513, ""connected_components"": 1, ""num_cliffords"": 65983, ""num_non_cliffords"": 26086, ""num_parameters"": 0}"
ibmq,d520411smlfc739dcpm0,ibm_fez,Cancelled,2025-12-18 13:30:44.559415+00:00,,2025-12-18 17:02:41.946554+00:00,0.0,,,runtime_inputs,156,114993,192296,142453,49843,1,20,"{""sx"": 89779, ""rz"": 52155, ""cz"": 49843, ""x"": 499, ""measure"": 20, ""barrier"": 1}",qiskit,114993,1,140142,52155,0,"{""framework"": ""qiskit"", ""critical_path_length"": 114993, ""connected_components"": 1, ""num_cliffords"": 140142, ""num_non_cliffords"": 52155, ""num_parameters"": 0}"
ibmq,d51k96gnsj9s73av2nqg,ibm_kingston,Completed,2025-12-18 00:02:34.665633+00:00,2025-12-18 00:02:35.846112+00:00,2025-12-18 00:13:17.690902+00:00,641844.79,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51k43psmlfc739d0j7g,ibm_kingston,Completed,2025-12-17 23:51:43.531540+00:00,2025-12-17 23:51:44.693627+00:00,2025-12-18 00:02:31.413488+00:00,646719.861,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51jv2psmlfc739d0ec0,ibm_kingston,Completed,2025-12-17 23:40:59.231390+00:00,2025-12-17 23:41:00.500756+00:00,2025-12-17 23:51:40.123194+00:00,639622.438,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51jq0onsj9s73av28lg,ibm_kingston,Completed,2025-12-17 23:30:11.278447+00:00,2025-12-17 23:30:12.456477+00:00,2025-12-17 23:40:56.273199+00:00,643816.7220000001,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51jmu0nsj9s73av25d0,ibm_fez,Completed,2025-12-17 23:23:36.960711+00:00,2025-12-17 23:23:38.125667+00:00,2025-12-17 23:45:32.585385+00:00,1314459.718,,,runtime_inputs,156,115211,191490,141880,49610,1,20,"{""sx"": 89284, ""rz"": 52089, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,115211,1,139402,52089,0,"{""framework"": ""qiskit"", ""critical_path_length"": 115211, ""connected_components"": 1, ""num_cliffords"": 139402, ""num_non_cliffords"": 52089, ""num_parameters"": 0}"
ibmq,d51jkohsmlfc739d04m0,ibm_kingston,Completed,2025-12-17 23:18:58.839162+00:00,2025-12-17 23:18:59.446336+00:00,2025-12-17 23:30:08.164508+00:00,668718.172,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51jfg8nsj9s73av1ueg,ibm_kingston,Completed,2025-12-17 23:07:45.146969+00:00,2025-12-17 23:07:46.029757+00:00,2025-12-17 23:18:55.343167+00:00,669313.41,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51jc5hsmlfc739cvsh0,ibm_fez,Completed,2025-12-17 23:00:38.650342+00:00,2025-12-17 23:00:39.583342+00:00,2025-12-17 23:23:31.249680+00:00,1371666.338,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51jadfp3tbc73akjalg,ibm_kingston,Completed,2025-12-17 22:56:53.588358+00:00,2025-12-17 22:56:54.477899+00:00,2025-12-17 23:07:42.134125+00:00,647656.2259999999,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51j49fp3tbc73akj4t0,ibm_kingston,Completed,2025-12-17 22:43:50.005672+00:00,2025-12-17 22:43:51.189382+00:00,2025-12-17 22:56:50.197632+00:00,779008.25,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51j0uvp3tbc73akj1j0,ibm_fez,Completed,2025-12-17 22:36:43.905084+00:00,2025-12-17 22:36:50.672374+00:00,2025-12-17 23:00:32.972650+00:00,1422300.2759999998,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51iv99smlfc739cvgd0,ibm_kingston,Completed,2025-12-17 22:33:09.695153+00:00,2025-12-17 22:33:10.891354+00:00,2025-12-17 22:43:46.947439+00:00,636056.0850000001,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51iq6gnsj9s73av19u0,ibm_kingston,Completed,2025-12-17 22:22:18.630935+00:00,2025-12-17 22:22:19.767140+00:00,2025-12-17 22:33:06.353658+00:00,646586.5179999999,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51il48nsj9s73av1540,ibm_kingston,Completed,2025-12-17 22:11:29.820481+00:00,2025-12-17 22:11:31.264340+00:00,2025-12-17 22:22:15.540373+00:00,644276.0329999999,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51ikonp3tbc73akim0g,ibm_fez,Completed,2025-12-17 22:10:42.555121+00:00,2025-12-17 22:13:22.008945+00:00,2025-12-17 22:36:38.522237+00:00,1396513.2920000001,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51ig2vp3tbc73akihp0,ibm_kingston,Completed,2025-12-17 22:00:43.639974+00:00,2025-12-17 22:00:44.593030+00:00,2025-12-17 22:11:26.404181+00:00,641811.151,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51i9ijht8fs739t2qe0,ibm_fez,Completed,2025-12-17 21:46:50.265416+00:00,2025-12-17 21:47:30.749959+00:00,2025-12-17 22:10:36.646332+00:00,1385896.3730000001,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51i869smlfc739cuql0,ibm_kingston,Completed,2025-12-17 21:43:53.965991+00:00,2025-12-17 21:49:55.321298+00:00,2025-12-17 22:00:40.441433+00:00,645120.135,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51i34psmlfc739culr0,ibm_kingston,Completed,2025-12-17 21:33:07.100243+00:00,2025-12-17 21:33:08.385392+00:00,2025-12-17 21:43:50.585393+00:00,642200.001,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51hu2np3tbc73aki0h0,ibm_kingston,Completed,2025-12-17 21:22:18.266405+00:00,2025-12-17 21:22:18.822318+00:00,2025-12-17 21:33:03.965640+00:00,645143.322,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51hs67p3tbc73akhubg,ibm_fez,Completed,2025-12-17 21:18:16.604362+00:00,2025-12-17 21:23:51.911136+00:00,2025-12-17 21:46:44.654980+00:00,1372743.844,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51hon9smlfc739cu5f0,ibm_kingston,Completed,2025-12-17 21:10:53.727237+00:00,2025-12-17 21:10:54.255147+00:00,2025-12-17 21:22:15.288483+00:00,681033.336,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51hj1fp3tbc73akhg60,ibm_kingston,Completed,2025-12-17 20:58:45.534707+00:00,2025-12-17 20:58:46.411154+00:00,2025-12-17 21:10:50.772332+00:00,724361.178,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51heqhsmlfc739ctsc0,ibm_fez,Completed,2025-12-17 20:49:46.946030+00:00,2025-12-17 20:55:09.572198+00:00,2025-12-17 21:18:10.996072+00:00,1381423.874,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51hdh7p3tbc73akhb60,ibm_kingston,Completed,2025-12-17 20:47:00.514406+00:00,2025-12-17 20:47:07.557703+00:00,2025-12-17 20:58:42.450154+00:00,694892.451,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51h8bgnsj9s73auvl1g,ibm_kingston,Completed,2025-12-17 20:35:58.447964+00:00,2025-12-17 20:35:59.290073+00:00,2025-12-17 20:46:57.420961+00:00,658130.888,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51h3s1smlfc739cth9g,ibm_fez,Completed,2025-12-17 20:26:24.573804+00:00,2025-12-17 20:26:51.667850+00:00,2025-12-17 20:49:41.411734+00:00,1369743.884,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51h383ht8fs739t1do0,ibm_kingston,Completed,2025-12-17 20:25:04.439117+00:00,2025-12-17 20:25:05.313709+00:00,2025-12-17 20:35:55.289167+00:00,649975.458,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51gtupsmlfc739ctb6g,ibm_kingston,Completed,2025-12-17 20:13:47.532505+00:00,2025-12-17 20:13:48.806183+00:00,2025-12-17 20:25:01.073866+00:00,672267.6830000001,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51gfvbht8fs739t0r90,ibm_kingston,Completed,2025-12-17 19:43:57.075428+00:00,2025-12-17 20:02:04.317733+00:00,2025-12-17 20:13:44.040814+00:00,699723.081,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51gf40nsj9s73auurrg,ibm_fez,Completed,2025-12-17 19:42:08.301995+00:00,2025-12-17 20:03:18.258843+00:00,2025-12-17 20:26:18.688507+00:00,1380429.664,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51gaj3ht8fs739t0m2g,ibm_kingston,Completed,2025-12-17 19:32:28.636805+00:00,2025-12-17 19:32:29.849798+00:00,2025-12-17 19:43:53.791246+00:00,683941.4480000001,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51g5ijht8fs739t0hg0,ibm_kingston,Completed,2025-12-17 19:21:46.473926+00:00,2025-12-17 19:21:47.876854+00:00,2025-12-17 19:32:25.398365+00:00,637521.511,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51g25vp3tbc73akg0r0,ibm_fez,Completed,2025-12-17 19:14:31.463530+00:00,2025-12-17 19:19:31.480491+00:00,2025-12-17 19:42:02.729431+00:00,1351248.94,,,runtime_inputs,156,125858,205185,155575,49610,1,20,"{""sx"": 89287, ""rz"": 65781, ""cz"": 49610, ""x"": 487, ""measure"": 20, ""barrier"": 1}",qiskit,125858,1,139405,65781,4,"{""framework"": ""qiskit"", ""critical_path_length"": 125858, ""connected_components"": 1, ""num_cliffords"": 139405, ""num_non_cliffords"": 65781, ""num_parameters"": 4}"
ibmq,d51frd7p3tbc73akfqog,ibm_kingston,Completed,2025-12-17 19:00:04.972829+00:00,2025-12-17 19:11:04.587346+00:00,2025-12-17 19:21:43.390668+00:00,638803.3219999999,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51fmc8nsj9s73auu40g,ibm_kingston,Completed,2025-12-17 18:49:21.175138+00:00,2025-12-17 18:49:22.092954+00:00,2025-12-17 19:00:01.541305+00:00,639448.351,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51fhb0nsj9s73autv3g,ibm_kingston,Completed,2025-12-17 18:38:36.716505+00:00,2025-12-17 18:38:37.254037+00:00,2025-12-17 18:49:17.643293+00:00,640389.256,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
ibmq,d51fcabht8fs739svpig,ibm_kingston,Completed,2025-12-17 18:27:53.111201+00:00,2025-12-17 18:27:53.655193+00:00,2025-12-17 18:38:33.645614+00:00,639990.421,,,runtime_inputs,156,62105,100066,76225,23841,1,16,"{""sx"": 42907, ""rz"": 33003, ""cz"": 23841, ""x"": 299, ""measure"": 16, ""barrier"": 1}",qiskit,62105,1,67064,33003,4,"{""framework"": ""qiskit"", ""critical_path_length"": 62105, ""connected_components"": 1, ""num_cliffords"": 67064, ""num_non_cliffords"": 33003, ""num_parameters"": 4}"
