benchmark,size,backend,sub_backend,device,run_mode,n_nodes,n_processes,runtime_ms,n_qubits,depth,width,n_clbits,n_ops,n_gates,n_parameters,n_connected_components,n_measure_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,four_qubit_gates,num_separable_circuits,num_tensor_factors,num_serial_layers,qc_width_total,num_registers,num_cregs,num_ancillas,idle_wires,global_phase,dag_size_ops,dag_edge_count,longest_path_len,num_control_flow_ops,num_barriers,num_distinct_twoq_pairs,touch_min,touch_max,touch_avg,clifford_count,nonclifford_count,measure_fraction,total_gate_params,avg_gate_params,std_gate_params,min_gate_params,max_gate_params,num_controlled_gates,num_unitary_factors,dag_duration,qc_duration,gate_barrier,gate_ccx,gate_cp,gate_cu,gate_cx,gate_cz,gate_h,gate_measure,gate_p,gate_rx,gate_ry,gate_rz,gate_s,gate_swap,gate_u2,job_id,status,created_at,started_at,ended_at,measure_ops,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,gate_counts_json,circuit_metrics_json
ghz,4,qtensor,numpy,CPU,sync,1,4,21326.536178588867,4.0,5.0,4.0,4.0,8.0,8.0,0.0,1.0,4.0,5.0,3.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,8.0,23.0,7.0,,0.0,3.0,2.0,3.0,2.75,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_miami,CPU,sync,1,8,673.8355159759521,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_miami,CPU,sync,1,8,681.5845966339111,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_miami,CPU,sync,1,8,1486.6974353790283,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_miami,CPU,sync,1,8,59.6158504486084,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_miami,CPU,sync,1,8,73.33254814147949,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ibmq,ibm_torino,CPU,sync,1,8,39.47091102600098,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,nwqsim,MPI,CPU,sync,1,8,1059.4007968902588,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,15,ionq,simulator,CPU,sync,1,8,2590.2440547943115,15.0,16.0,15.0,15.0,30.0,30.0,0.0,1.0,15.0,16.0,14.0,0.0,0.0,1.0,1.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,30.0,89.0,18.0,,0.0,14.0,2.0,3.0,2.933333333333333,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,,,0.0,0.0,0.0,0.0,14.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_miami,CPU,sync,1,8,28.60569953918457,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_miami,CPU,sync,1,8,28.42998504638672,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_miami,CPU,sync,1,8,27.329444885253906,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_miami,CPU,sync,1,8,30.811548233032227,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_miami,CPU,sync,1,8,41.08929634094238,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ibmq,ibm_torino,CPU,sync,1,8,53.336381912231445,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,9,ionq,simulator,CPU,sync,1,8,2431.8184852600098,9.0,10.0,9.0,9.0,18.0,18.0,0.0,1.0,9.0,10.0,8.0,0.0,0.0,1.0,1.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,18.0,53.0,12.0,,0.0,8.0,2.0,3.0,2.888888888888889,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,,0.0,0.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_miami,CPU,sync,1,8,1893.6347961425781,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_miami,CPU,sync,1,8,31.313180923461914,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_miami,CPU,sync,1,8,1620.823621749878,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_miami,CPU,sync,1,8,66.3595199584961,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_miami,CPU,sync,1,8,88.93871307373047,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,ibmq,ibm_torino,CPU,sync,1,8,123.02327156066895,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,6459.547996520996,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,2796.4627742767334,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,2392.481565475464,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,6459.547996520996,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,2796.4627742767334,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,1,4,2392.481565475464,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,5783.452987670898,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,2462.3725414276123,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,2350.691556930542,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,5783.452987670898,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,2462.3725414276123,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,exatn-mps,CPU,sync,2,2,2350.691556930542,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,9040.908575057983,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,4003.3345222473145,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,4003.2830238342285,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,4003.303050994873,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,4003.331184387207,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,1,10240.131616592407,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,2,11043.197393417358,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,2,5004.151821136475,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,2,6005.070924758911,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,2,6005.320310592651,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,tnqvm,tnqvm,CPU,sync,1,2,5006.04772567749,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,qiskitaer,statevector,CPU,sync,2,2,7148.4105587005615,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,qiskitaer,statevector,CPU,sync,2,2,6960.3588581085205,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,qiskitaer,statevector,CPU,sync,2,2,7625.920534133911,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
ghz,16,qiskitaer,statevector,CPU,sync,2,2,7148.4105587005615,16.0,17.0,16.0,16.0,32.0,32.0,0.0,1.0,16.0,17.0,15.0,0.0,0.0,1.0,1.0,32.0,32.0,1.0,1.0,0.0,0.0,0.0,32.0,95.0,19.0,,0.0,15.0,2.0,3.0,2.9375,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,,0.0,0.0,0.0,0.0,15.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
